application_id,asset_id,asset_type,age_years,market_value,condition_score,legal_penalty,employment_years,credit_history_years,delinquencies,current_loans,loan_amount,customer_type,city,lat,lon,depreciation_rate,market_segment,DTI,LTV,evidence_files,ai_adjusted,confidence,market_delta,decision,rule_reasons,ltv_ai,realizable_value,valuation_gap_pct,ltv_cap,policy_breaches,human_decision,human_reason
APP_0113,A0113,Car,12,594630,0.8902862513085708,0.9612796434102104,25,19,0,5,11936,bank,Hue,16.4637,107.5909,10.971374869142924,High,0.4093239291312529,0.05,[],478359.1461451229,68.7,-19.55,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.024951963595107887,388917.15439290955,-19.5534792820539,0.8,"confidence<70%, legal<0.97",review,
APP_0114,A0114,Car,37,307053,0.6337972875294081,0.9786228966561058,15,21,0,5,124337,non-bank,Hanoi,21.0285,105.8542,36.62027124705919,Mass,0.1997175542971179,0.4049366070352675,[],161881.79803500575,63.9,-47.28,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.7680727636414876,95386.6010420277,-47.27887431974097,0.8,"confidence<70%, condition<0.75",review,
APP_0115,A0115,Car,39,85024,0.9743759290802504,0.978288595021596,15,22,5,0,119399,bank,Hanoi,21.0285,105.8542,2.562407091974961,Mass,0.1644882211848452,1.4042976100865638,[],68889.65274534802,70.7,-18.98,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",1.733192072274784,62383.70124706524,-18.976227011963655,0.8,ltv>cap,review,
APP_0116,A0116,Car,23,1371434,0.6549631720151209,0.9851001090555186,3,7,0,1,187722,bank,HCMC,10.7769,106.7009,34.50368279848791,High,0.7812396032860998,0.136880083183004,[],798758.7016954914,64.4,-41.76,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.2350171579996943,489594.4156121306,-41.75740854496159,0.8,"confidence<70%, condition<0.75",review,
APP_0117,A0117,House,18,1940154,0.983552098363632,0.9823974241100604,0,17,3,6,105813,bank,Da Nang,16.0544,108.2022,1.644790163636789,High,0.3223376230577116,0.0545384541639478,[],1757111.83863897,70.9,-9.43,approved,"{'min_emp_years': False, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.06021984353708584,1612900.5665368084,-9.434414039351005,0.8,,approved,
APP_0118,A0118,House,14,287573,0.9203536704340388,0.9826216528260516,11,14,2,4,98851,non-bank,Can Tho,10.0452,105.7469,7.964632956596129,Mass,0.3566448835405155,0.3437422845677445,[],249120.43862886808,69.6,-13.37,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.3968000399488103,214029.7004946511,-13.371408780077376,0.8,confidence<70%,review,
APP_0119,A0119,Apartment,24,628243,0.8374728017865416,0.965810707591202,29,11,4,0,22859,bank,HCMC,10.7769,106.7009,16.252719821345842,High,0.0969798480760434,0.05,[],469528.9306253007,67.7,-25.26,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.04868496594993041,360785.1801247823,-25.2631655863574,0.8,"confidence<70%, legal<0.97",review,
APP_0120,A0120,House,24,1037343,0.9130496418518188,0.9893716110992976,27,9,0,7,47381,bank,Hanoi,21.0285,105.8542,8.69503581481812,High,0.353764179976746,0.05,[],849368.4257805428,69.6,-18.12,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.05578380189545939,728909.4034221371,-18.120773381558195,0.8,confidence<70%,review,
APP_0121,A0121,Car,12,1858629,0.9180459355932344,0.977457219179984,18,2,5,2,74227,non-bank,Can Tho,10.0452,105.7469,8.195406440676567,High,0.2750861007233427,0.05,[],1567771.385096725,69.5,-15.65,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.04734555095570934,1336498.604062399,-15.64904103526174,0.8,confidence<70%,review,
APP_0122,A0122,Land,1,1403811,0.978410825126932,0.9715709097589944,18,6,4,0,81669,non-bank,Hanoi,21.0285,105.8542,2.1589174873067885,High,0.5689123072405203,0.0581766348888846,[],1327784.1310489972,70.6,-5.42,approved,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.061507739165009116,1199076.3332561052,-5.415748199081132,0.8,,approved,
APP_0123,A0123,Land,6,1544066,0.7013533415356749,0.9813006240470528,11,13,2,7,78910,non-bank,Hanoi,21.0285,105.8542,29.86466584643252,High,0.2245817530215457,0.0511053283991746,[],1030805.0553622198,65.2,-33.24,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.07655181703806392,673967.7111528668,-33.24086824253498,0.8,"confidence<70%, condition<0.75",review,
APP_0124,A0124,Car,38,1183177,0.8360303581433237,0.9680328667225128,5,22,1,0,84880,bank,Da Nang,16.0544,108.2022,16.396964185667628,High,0.8051106351034145,0.0717390551033361,[],813918.2661740046,67.7,-31.21,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.10428565560888126,625772.6113288633,-31.20908653785489,0.8,"confidence<70%, legal<0.97",review,
APP_0125,A0125,Factory,17,863219,0.6380196790257605,0.975636962230338,0,21,5,4,156094,bank,Da Nang,16.0544,108.2022,36.19803209742395,High,0.8402166277816219,0.1808278084703881,[],491659.4653133843,63.9,-43.04,review,"{'min_emp_years': False, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.3174839721645662,290743.71098671516,-43.04348429386004,0.8,"confidence<70%, condition<0.75",review,
APP_0126,A0126,Car,19,439562,0.8464662800096485,0.9868352844241112,10,4,1,7,34910,bank,Hue,16.4637,107.5909,15.353371999035147,Mass,0.1348563986002716,0.0794199680591133,[],332294.4222479609,68.2,-24.4,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.10505743600459795,263694.44938986556,-24.403287306918962,0.8,confidence<70%,review,
APP_0127,A0127,House,19,1735413,0.6685165216371155,0.9943201443361854,9,16,2,4,73129,non-bank,Can Tho,10.0452,105.7469,33.14834783628845,High,0.1412925128452906,0.05,[],1075293.5313626442,64.8,-38.04,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.06800840688340117,679030.0926804491,-38.0381770009419,0.8,"confidence<70%, condition<0.75",review,
APP_0128,A0128,Land,31,1618042,0.8259802445889768,0.9960528598647596,5,2,2,4,40945,bank,Can Tho,10.0452,105.7469,17.40197554110232,High,0.1480274723943397,0.05,[],1131516.1662190375,68.0,-30.07,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.036185961122250476,884374.9149347881,-30.068801290755275,0.8,confidence<70%,review,
APP_0129,A0129,Car,3,98947,0.8289722056135399,0.9751816462591548,7,16,1,3,68481,non-bank,HCMC,10.7769,106.7009,17.10277943864601,Mass,0.5766338678637652,0.6920977897258128,[],80364.55085847017,67.7,-18.78,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.8521294434980634,61718.25173510688,-18.78020469698912,0.8,"confidence<70%, ltv>cap",review,
APP_0130,A0130,Land,4,1445043,0.7863940611924909,0.9760137557370284,0,8,2,1,140066,bank,Can Tho,10.0452,105.7469,21.360593880750912,High,0.1536736195781794,0.0969286035086845,[],1086933.589269952,66.9,-24.78,review,"{'min_emp_years': False, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.12886343874429027,792542.8983485353,-24.781920726929794,0.8,confidence<70%,review,
APP_0131,A0131,Car,11,214556,0.8090527102052492,0.9899935205381918,18,11,0,4,18885,bank,Hue,16.4637,107.5909,19.09472897947509,Mass,0.7745249702407264,0.0880189787281642,[],162398.36094944348,67.5,-24.31,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.11628811947110182,123570.38967003912,-24.309569087117826,0.8,confidence<70%,review,
APP_0132,A0132,Car,19,1491018,0.9055693560026352,0.96572253458721,27,17,0,7,74500,non-bank,Hanoi,21.0285,105.8542,9.443064399736478,High,0.6911307876972086,0.05,[],1180063.9655663734,69.1,-20.86,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.0631321709448552,980399.8532433747,-20.855149598034803,0.8,"confidence<70%, legal<0.97",review,
APP_0133,A0133,House,27,1660609,0.9196978866048268,0.9918691181172534,20,10,1,0,14500,bank,Can Tho,10.0452,105.7469,8.030211339517335,High,0.7468375295023205,0.05,[],1349647.2580470094,69.8,-18.73,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.010743547925983303,1169616.373103964,-18.725765183314714,0.8,confidence<70%,review,
APP_0134,A0134,Car,20,305562,0.7968612862301716,0.9747070823258712,13,20,0,7,191430,non-bank,Hanoi,21.0285,105.8542,20.31387137698284,Mass,0.4971514478531177,0.6264849686806605,[],213598.74820972723,67.1,-30.1,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.8962131173729525,157608.32671501592,-30.096429461213358,0.8,"confidence<70%, ltv>cap",review,
APP_0135,A0135,Land,18,895979,0.8398373766090449,0.9557928362167634,12,13,2,3,148179,bank,Da Nang,16.0544,108.2022,16.016262339095512,High,0.8971756297912804,0.1653822243601691,[],654482.732741013,67.6,-26.95,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.226406278710238,499092.1834955893,-26.953340118349534,0.8,"confidence<70%, legal<0.97",review,
APP_0136,A0136,Apartment,37,291319,0.9724944942760408,0.9536029573536472,9,24,5,4,56283,bank,Hue,16.4637,107.5909,2.7505505723959267,Mass,0.087548837502537,0.1932005808066071,[],236526.4433989731,70.3,-18.81,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.2379564804306543,208380.96613102313,-18.808439065432363,0.8,legal<0.97,review,
APP_0137,A0137,Land,7,1156200,0.6478934354004491,0.9920996605519732,4,15,0,1,47657,bank,HCMC,10.7769,106.7009,35.21065645995509,High,0.3910752195581963,0.05,[],731508.4222965178,64.3,-36.73,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.0651489423052496,446685.46069169324,-36.731670792551654,0.8,"confidence<70%, condition<0.75",review,
APP_0138,A0138,House,23,1858746,0.6468414263600442,0.952778395845344,17,7,0,4,28795,bank,HCMC,10.7769,106.7009,35.31585736399558,High,0.3253461685969907,0.05,[],1064491.857576567,63.7,-42.73,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.027050465247855433,623240.5127835118,-42.73064433889478,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0139,A0139,Apartment,22,207695,0.6350836047643074,0.9640305718066828,16,19,0,1,99847,bank,Da Nang,16.0544,108.2022,36.49163952356926,Mass,0.8563486739057449,0.4807385830183683,[],116566.82856649163,63.7,-43.88,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.856564437995717,67798.53254439162,-43.87595822408261,0.8,"confidence<70%, legal<0.97, condition<0.75, ltv>cap",review,
APP_0140,A0140,Car,19,825277,0.8631453140162111,0.9667065020250772,0,10,3,2,153165,bank,Can Tho,10.0452,105.7469,13.685468598378892,High,0.540331814722954,0.185592231456832,[],623199.1864234072,68.3,-24.49,review,"{'min_emp_years': False, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.24577214370100015,494002.378268422,-24.48605905369868,0.8,"confidence<70%, legal<0.97",review,
APP_0141,A0141,Factory,32,1947585,0.7674433203161518,0.9586497222595796,12,13,1,5,120999,bank,HCMC,10.7769,106.7009,23.25566796838482,High,0.7352623206280164,0.0621277120125694,[],1242286.5399188327,66.2,-36.21,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.09740023425505819,868263.7031812436,-36.21400144698009,0.8,"confidence<70%, legal<0.97",review,
APP_0142,A0142,Apartment,11,636849,0.9097285664567372,0.9656946684900994,8,3,2,0,177396,bank,Hue,16.4637,107.5909,9.027143354326272,High,0.194790014609741,0.2785526867436393,[],544574.3356952656,69.2,-14.49,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.3257516713003305,454498.486783392,-14.48925323031589,0.8,"confidence<70%, legal<0.97",review,
APP_0143,A0143,Apartment,38,307822,0.868492565323437,0.9871346283362544,5,2,0,3,75325,bank,Da Nang,16.0544,108.2022,13.150743467656302,Mass,0.8818390223153731,0.2447031076401296,[],231045.9169818646,68.7,-24.94,review,"{'min_emp_years': True, 'min_credit_hist': False, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.326017447025097,188176.07058287543,-24.941714048422593,0.8,confidence<70%,review,
APP_0144,A0144,Car,13,1002738,0.7334551033312953,0.9507341421780034,21,14,1,4,62841,bank,Hanoi,21.0285,105.8542,26.654489666870475,High,0.4738436148448678,0.0626694111522651,[],653780.1181291568,65.4,-34.8,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.0961194723691269,433099.7565221776,-34.800504406020636,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0145,A0145,Factory,22,1041326,0.9593466189446144,0.9913586712260344,15,4,2,1,100829,bank,Hue,16.4637,107.5909,4.065338105538574,High,0.4696212648300489,0.0968275064677152,[],881420.3590740208,70.6,-15.36,approved,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.11439377246280794,796366.6085040049,-15.355963543211178,0.8,,approved,
APP_0146,A0146,Factory,21,1342585,0.9050128588282608,0.992827401178728,19,24,2,2,48396,bank,Can Tho,10.0452,105.7469,9.498714117173911,High,0.8752520192638772,0.05,[],1079675.7095302544,69.5,-19.58,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.04482457053799622,921606.3124637845,-19.582319962590496,0.8,confidence<70%,review,
APP_0147,A0147,House,34,661788,0.7082139763640702,0.9686130786595774,21,21,3,2,195372,bank,Da Nang,16.0544,108.2022,29.178602363592976,High,0.3736225070345733,0.2952184083120274,[],397456.7347571497,65.2,-39.94,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.49155538934162074,259017.01110800423,-39.94198523437269,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0148,A0148,Apartment,18,1913465,0.7456768071088216,0.9576806449530316,29,17,4,5,45295,non-bank,Hanoi,21.0285,105.8542,25.43231928911784,High,0.387896270871744,0.05,[],1280768.0508692255,65.8,-33.07,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.03536549804569173,868891.2752406942,-33.06550938380239,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
APP_0149,A0149,Factory,12,1065994,0.7257759920817052,0.980042020397254,24,18,2,7,100984,non-bank,Hanoi,21.0285,105.8542,27.42240079182948,High,0.5470397973841962,0.0947322405191774,[],712737.9915325636,65.7,-33.14,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': True, 'amount_min': True, 'amount_max': True, 'max_dti': False}",0.14168460387927315,481615.8922386444,-33.138648854255884,0.8,"confidence<70%, condition<0.75",review,
APP_0150,A0150,House,1,608570,0.6630446594499998,0.9559836277932446,18,14,5,6,109182,bank,Da Nang,16.0544,108.2022,33.69553405500002,High,0.1588447189656189,0.1794074633978014,[],395333.92201971135,64.1,-35.04,review,"{'min_emp_years': True, 'min_credit_hist': True, 'max_delinquencies': False, 'amount_min': True, 'amount_max': True, 'max_dti': True}",0.2761766545157645,238056.9813282106,-35.038874407264345,0.8,"confidence<70%, legal<0.97, condition<0.75",review,
